i;T_Z;k_f;safety_radius;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4
914;0.3;0.5;0.4;0.986047870199759;1.43761112786017;1.04600248533268;1.03102839960947;1.42646095571876;0.986057650415431;-0.162126258015633;0.0427506342530251;0.299607902765274;-0.00112534244544804;-0.00259333732537925;0.000419509364292026;-0.190355405211449;1.02839434146881;0.299638569355011;0.00792825780808926;0.00631493702530861;0.000439024588558823;0.839671313762665;1.07383131980896;0.299596339464188;0.00344137358479202;-0.00155394419562072;0.00038717218558304;0.882865607738495;0.0887201875448227;0.299627780914307;-0.00248608086258173;-0.00248863734304905;0.000495361164212227
915;0.3;0.5;0.4;0.985951418349882;1.43753211609591;1.04599642687445;1.0310095155058;1.42643747158402;0.986031310709498;-0.161565035581589;0.0442997217178345;0.299692571163177;-0.00108394131530076;-0.00252653774805367;0.00106746517121792;-0.189807742834091;1.02984654903412;0.299719244241714;0.00787425134330988;0.00628297915682197;0.00106532732024789;0.84019923210144;1.0753026008606;0.299672335386276;0.00348408962599933;-0.00143859360832721;0.00103242299519479;0.88342297077179;0.0902191251516342;0.299716472625732;-0.00223321816883981;-0.00192720792256296;0.0010737752309069
916;0.3;0.5;0.4;0.98586521508518;1.43747048635844;1.04597011470655;1.0310028575954;1.42642043282639;0.986037604028483;-0.160997688770294;0.0458529442548752;0.299784183502197;-0.0010665247682482;-0.00253431801684201;0.000396392541006207;-0.189260989427567;1.03131294250488;0.299810260534286;0.00784566719084978;0.00635823979973793;0.000449597806436941;0.84073805809021;1.07679760456085;0.299760907888412;0.00354862003587186;-0.00136688933707774;0.000425362173700705;0.88396680355072;0.0917080491781235;0.299811214208603;-0.00226660538464785;-0.00201248307712376;0.00037452596006915
917;0.3;0.5;0.4;0.98580273921432;1.43742508964693;1.04594228640113;1.03100317999743;1.42641985648021;0.986061837749834;-0.160427123308182;0.0473996996879578;0.299832582473755;-0.00108716753311455;-0.00263832649216056;0.00055026524933055;-0.18871046602726;1.03279662132263;0.299851983785629;0.0078590139746666;0.00641664722934365;0.000561212014872581;0.841288030147553;1.07830107212067;0.29980856180191;0.0036046679597348;-0.00143536552786827;0.000593913660850376;0.884512484073639;0.0931870713829994;0.299853205680847;-0.00271313963457942;-0.00300248921848834;0.00041319357114844
918;0.3;0.5;0.4;0.985760075585659;1.43738941596985;1.04590684864653;1.03100526195555;1.4264356160436;0.986110166183153;-0.159854352474213;0.0489379577338696;0.299899369478226;-0.0010610765311867;-0.00262646656483412;0.000525197421666235;-0.188153505325317;1.03429174423218;0.299914509057999;0.00788405723869801;0.00649752141907811;0.00058137543965131;0.841846764087677;1.0798032283783;0.299876421689987;0.00366103416308761;-0.00143072684295475;0.000556314655113965;0.885053515434265;0.0946400761604309;0.299906641244888;-0.00276617938652635;-0.00309579749591649;0.000389611290302128
919;0.3;0.5;0.4;0.985723432453075;1.43735540086108;1.04585855570763;1.03100976056208;1.42646339031385;0.986183166043766;-0.159272104501724;0.0504848025739193;0.299963980913162;-0.000979875097982585;-0.00248098885640502;0.000523726223036647;-0.18758936226368;1.03580141067505;0.299978256225586;0.00791580881923437;0.00660880049690604;0.000602172920480371;0.842415273189545;1.0813159942627;0.299939960241318;0.00372408563271165;-0.001312569482252;0.000569988158531487;0.8855921626091;0.0960784628987312;0.299963980913162;-0.00272439420223236;-0.00306180771440268;0.000512076483573765
920;0.3;0.5;0.4;0.985686910103758;1.43732230752929;1.04580653500259;1.03101584618664;1.42649787847672;0.98626932996972;-0.158681228756905;0.0520440340042114;0.299957066774368;-0.000949753564782441;-0.00241294805891812;0.000127366118249483;-0.187020391225815;1.03732347488403;0.299969285726547;0.00792484544217587;0.00668435962870717;0.000221105510718189;0.842990040779114;1.08284473419189;0.29993611574173;0.00375165254808962;-0.00117440265603364;0.000225695315748453;0.886136114597321;0.0975196063518524;0.299959003925323;-0.00265845493413508;-0.00296881492249668;0.000190458478755318
921;0.3;0.5;0.4;0.985658519962099;1.43729737435701;1.04575966793256;1.03102275169285;1.42653428626929;0.986355780960302;-0.158091232180595;0.0536019206047058;0.299923717975616;-0.000984678626991808;-0.00246784021146595;-0.000237293221289292;-0.186452135443687;1.03885233402252;0.299931198358536;0.00791021063923836;0.00670757703483105;-0.000179910377482884;0.843564808368683;1.08438265323639;0.299908518791199;0.00373753346502781;-0.00117487134411931;-0.000165941339218989;0.886683881282806;0.0989698097109795;0.299928158521652;-0.00265686982311308;-0.00296751060523093;-0.000241101006395183
922;0.3;0.5;0.4;0.985642593472195;1.43727510219169;1.04571729279782;1.03102699856797;1.42657006505906;0.986430854795525;-0.157509699463844;0.0551476813852787;0.299890995025635;-0.00107331248000264;-0.00262828334234655;7.69844264141284E-05;-0.185887679457665;1.04038166999817;0.299890339374542;0.00790110789239407;0.00662536965683103;8.77164711710066E-05;0.844133615493774;1.08590972423553;0.299877345561981;0.00368466880172491;-0.00135641195811331;9.84018770395778E-05;0.887227118015289;0.100420616567135;0.299891322851181;-0.0027394003700465;-0.00308725307695568;2.24183131649625E-05
923;0.3;0.5;0.4;0.985779497549918;1.4372486588728;1.04567865746991;1.03096510420116;1.4266556603237;0.986485232800277;-0.156937748193741;0.056679118424654;0.299890458583832;-0.00111300242133439;-0.00266906525939703;-0.000105669656477403;-0.185272380709648;1.04205131530762;0.299886167049408;0.00786604452878237;0.00652084313333035;-8.09514749562368E-05;0.844694197177887;1.08741533756256;0.299879133701324;0.00363235990516841;-0.00148914463352412;-7.28603117750026E-05;0.887763917446137;0.101870760321617;0.299886226654053;-0.0027880328707397;-0.00309094320982695;-0.000152671433170326
924;0.3;0.5;0.4;0.985755761371582;1.43721085253803;1.04564169213997;1.03096640741954;1.42667337427622;0.98651678567161;-0.156368464231491;0.0582126751542091;0.299913704395294;-0.00110822368878871;-0.00258247856982052;0.000305407913401723;-0.184720546007156;1.04356062412262;0.299912661314011;0.00782402325421572;0.00647561065852642;0.000389665074180812;0.84524792432785;1.08891129493713;0.299903005361557;0.00358634954318404;-0.00150997750461102;0.000289022194920108;0.888299226760864;0.103334330022335;0.299905329942703;-0.00281510129570961;-0.00303587759844959;0.000241630739765242
925;0.3;0.5;0.4;0.985573492748707;1.43701579583425;1.04554838459302;1.03096739903118;1.42668598272448;0.98652962996771;-0.155740082263947;0.0599047914147377;0.299991458654404;-0.0011054000351578;-0.00255637802183628;0.00044041482033208;-0.184170290827751;1.04506814479828;0.299981713294983;0.00782522652298212;0.00651295529678464;0.000481990835396573;0.845799744129181;1.09040582180023;0.299973577260971;0.00358036393299699;-0.00146627030335367;0.000402056815801188;0.888843297958374;0.104815661907196;0.29997381567955;-0.00279448321089149;-0.00295132189057767;0.000372350797988474
926;0.3;0.5;0.4;0.985556200653547;1.43697794930679;1.0455205136794;1.03096708313835;1.42670128116006;0.986543395542465;-0.155170395970345;0.0614330992102623;0.300026684999466;-0.00115023308899254;-0.00267486600205302;-8.98517173482105E-05;-0.183618187904358;1.04657864570618;0.300015807151794;0.00783142447471619;0.00654618116095662;-5.71874043089338E-05;0.846352338790894;1.09189796447754;0.30001437664032;0.00356399058364332;-0.0015390143962577;-6.27989938948303E-05;0.889387249946594;0.106293648481369;0.300015181303024;-0.00284046307206154;-0.00301675731316209;-8.75129771884531E-05
927;0.3;0.5;0.4;0.985555329361234;1.43694059142367;1.04549429679099;1.03096123066756;1.42671887946073;0.986548908021389;-0.154605031013489;0.0629411786794663;0.300067216157913;-0.00119304610416293;-0.00281840935349464;0.000194585270946845;-0.183062627911568;1.04808557033539;0.300052106380463;0.00787013676017523;0.0065113240852952;0.000261343491729349;0.846903681755066;1.09336757659912;0.300051093101501;0.00353384343907237;-0.00176873989403248;0.000348309346009046;0.88992828130722;0.107757292687893;0.300053626298904;-0.00291636283509433;-0.00320652220398188;0.000292410259135067
928;0.3;0.5;0.4;0.985556889955647;1.43689097754657;1.0455274743747;1.03094797473456;1.42668397129975;0.986403817938839;-0.154038429260254;0.064440481364727;0.300069600343704;-0.0011562017025426;-0.0028021284379065;-0.000106851468444802;-0.182500809431076;1.04958629608154;0.300053596496582;0.00792175903916359;0.00651390245184302;-4.72160827484913E-05;0.84745466709137;1.09481287002563;0.300061017274857;0.00354506657458842;-0.00187592930160463;-0.000100393881439231;0.890524089336395;0.109349772334099;0.30006268620491;-0.00289325625635684;-0.00327386730350554;-0.000107502535684034
929;0.3;0.5;0.4;0.985712354998027;1.43699112765225;1.04557411571055;1.03093208703108;1.42670477635799;0.986392406417812;-0.153528854250908;0.0657841563224793;0.300070643424988;-0.00105020240880549;-0.00255302432924509;-5.68248105992097E-05;-0.181934401392937;1.05108714103699;0.300056129693985;0.00795186962932348;0.0065618664957583;-4.30780128226616E-05;0.848007798194885;1.09625387191772;0.300066620111465;0.00357121671549976;-0.00181132578290999;-0.000205949094379321;0.891075670719147;0.110802128911018;0.300069451332092;-0.00280535989440978;-0.00318109756335616;-7.14247071300633E-05
930;0.3;0.5;0.4;0.985674318277;1.43690291855388;1.04554620344922;1.03091616287472;1.42672530591624;0.986377679178915;-0.152942910790443;0.0673252642154694;0.300105839967728;-0.000969800865277648;-0.00235757860355079;-0.000108585583802778;-0.181367233395576;1.05258965492249;0.300091505050659;0.00795876048505306;0.00660005258396268;5.33994607394561E-05;0.848561346530914;1.09770345687866;0.300102353096008;0.00358569319359958;-0.00168998481240124;6.55678959446959E-05;0.891636967658997;0.112266793847084;0.300108134746552;-0.00275220512412488;-0.00311039783991873;-5.9260713896947E-05
931;0.3;0.5;0.4;0.985648487738102;1.43683082941469;1.04552574645627;1.03090163407299;1.42674746320895;0.986367319759689;-0.152361959218979;0.0688553899526596;0.300125181674957;-0.00102963950484991;-0.00253006559796631;0.00018666144751478;-0.180802196264267;1.05409348011017;0.300115197896957;0.00793956965208054;0.00659179640933871;0.000268447358394042;0.849113881587982;1.09916067123413;0.30012458562851;0.00358007149770856;-0.00168628268875182;9.43935010582209E-05;0.892200112342835;0.113734841346741;0.30013182759285;-0.00276374421082437;-0.00314958835951984;0.000177078181877732
932;0.3;0.5;0.4;0.985648997574862;1.43678023171091;1.04551541306237;1.03088513576948;1.42676915468312;0.986352757141704;-0.151795953512192;0.0703513398766518;0.300146579742432;-0.00115410028956831;-0.0028209772426635;3.02748194371816E-05;-0.180241212248802;1.05558979511261;0.300140649080276;0.00792525615543127;0.00649869721382856;0.000127289808006026;0.849660634994507;1.10060477256775;0.300150454044342;0.0035312338732183;-0.00185311399400234;4.8860671086004E-05;0.89275735616684;0.115193977952003;0.300154089927673;-0.00282681663520634;-0.00326032494194806;1.40864540298935E-05
933;0.3;0.5;0.4;0.985679708348946;1.4367534942143;1.04551873364167;1.03086479775711;1.42678650659651;0.986326262405517;-0.151248753070831;0.0718092620372772;0.300134092569351;-0.00124842673540115;-0.00302826799452305;-0.000326795561704785;-0.179684370756149;1.0570787191391;0.300129771232605;0.00790582597255707;0.00645713228732348;-0.000252859259489924;0.8501997590065;1.10203325748444;0.300141453742981;0.00349699310027063;-0.0019142865203321;-0.00025280358386226;0.893307983875275;0.116649486124516;0.300140559673309;-0.00283083575777709;-0.00320673012174666;-0.00036250168341212
934;0.3;0.5;0.4;0.985718027694121;1.43687472078581;1.0455291525019;1.03090360300183;1.42679879999204;0.986430369071758;-0.150708943605423;0.0732620432972908;0.300077825784683;-0.00129378482233733;-0.00306208408437669;-0.0005622518947348;-0.179133787751198;1.05857014656067;0.300072461366653;0.00786307547241449;0.00648814160376787;-0.000447153783170506;0.850785434246063;1.10361051559448;0.300081133842468;0.00346348574385047;-0.00179620925337076;-0.000513017701450735;0.893857419490814;0.118120953440666;0.300085812807083;-0.00280428724363446;-0.00302832364104688;-0.000552626268472523
935;0.3;0.5;0.4;0.985768453218859;1.43687231543092;1.04554741363543;1.03088454749082;1.4268092243126;0.986392596479719;-0.150179669260979;0.0747080594301224;0.300045222043991;-0.00136349641252309;-0.00312884896993637;-0.000211168560781516;-0.178593099117279;1.06006693840027;0.30003634095192;0.00778843928128481;0.00649764435365796;-0.000135953538119793;0.851309180259705;1.10505855083466;0.300048112869263;0.00341709144413471;-0.00168206810485572;-0.000180328192072921;0.894403219223022;0.119607761502266;0.300055265426636;-0.00283537292852998;-0.00295044365338981;-0.000235873958445154
936;0.3;0.5;0.4;0.985830158570648;1.43688642853395;1.04556788189078;1.03087026696693;1.42682101354361;0.986362221760291;-0.149663403630257;0.0761421844363213;0.300039559602737;-0.00145400257315487;-0.0032151008490473;-0.000224511371925473;-0.178065046668053;1.06156313419342;0.30003547668457;0.00769284833222628;0.00646350951865315;-9.5717201475054E-05;0.851824760437012;1.10651302337646;0.300046294927597;0.00336923729628324;-0.00168513983953744;-0.000202294351765886;0.894937753677368;0.121093466877937;0.30004808306694;-0.00294985808432102;-0.00303310994058847;-0.00029001894290559
937;0.3;0.5;0.4;0.985894280865052;1.43690459080989;1.0455827300912;1.03085881523262;1.42683497470085;0.986341355574046;-0.149154797196388;0.0775665864348412;0.300064027309418;-0.00148314365651459;-0.00324722332879901;-2.07388384296792E-05;-0.177543491125107;1.06305205821991;0.300066024065018;0.00767329102382064;0.00637927139177918;3.07737864204682E-05;0.852336704730988;1.10795950889587;0.300071060657501;0.00335994292981923;-0.00177810795139521;-7.19660529284738E-05;0.895459353923798;0.122561261057854;0.300069779157639;-0.00305932480841875;-0.00320114730857313;-8.83242173586041E-05
938;0.3;0.5;0.4;0.985944791852958;1.43691310794896;1.04558850919199;1.03084781453126;1.42684707644409;0.986326367465822;-0.14864344894886;0.0789954736828804;0.30013319849968;-0.00140795472543687;-0.00308261346071959;0.000478742469567806;-0.177020832896233;1.0645318031311;0.300135433673859;0.0076875607483089;0.00633621588349342;0.000658194534480572;0.852850139141083;1.10939824581146;0.300132870674133;0.00338943907991052;-0.00175216037314385;0.000557347142603248;0.895975410938263;0.124015115201473;0.300132751464844;-0.00305920769460499;-0.00321678607724607;0.000492334016598761
939;0.3;0.5;0.4;0.985980433495237;1.43691817835776;1.04559348622328;1.03083951390361;1.42685654614354;0.986315400734784;-0.148123994469643;0.0804365128278732;0.300148785114288;-0.00133435637690127;-0.00293451035395265;5.13053091708571E-05;-0.176494836807251;1.06600868701935;0.300148546695709;0.00769428163766861;0.00632857019081712;8.03647708380595E-05;0.853369057178497;1.11084687709808;0.30014243721962;0.00344124552793801;-0.00158150854986161;-1.72990585269872E-05;0.896499037742615;0.12547492980957;0.300142705440521;-0.00296573061496019;-0.00308154500089586;3.38744212058373E-06
940;0.3;0.5;0.4;0.986010685356724;1.43693535547777;1.04560536401951;1.03083636775692;1.42686432814789;0.986312348404169;-0.147603332996368;0.0818788334727287;0.300096184015274;-0.00112673046533018;-0.00235700141638517;-0.000325377943227068;-0.175969779491425;1.06748139858246;0.300096064805984;0.00766276801005006;0.00628522643819451;-0.000277307495707646;0.853891313076019;1.11231160163879;0.300088852643967;0.00344275403767824;-0.00145433295983821;-0.000328595109749585;0.897030472755432;0.126943111419678;0.300089627504349;-0.00293804612010717;-0.00307183596305549;-0.000392538233427331
941;0.3;0.5;0.4;0.986046987838991;1.43696645041652;1.04562188705145;1.03083565384383;1.42687549400091;0.98632098868092;-0.147089704871178;0.0833084583282471;0.300019800662994;-0.00119532644748688;-0.00246688653714955;-0.000365631771273911;-0.175448760390282;1.06894755363464;0.300019860267639;0.00762834632769227;0.00623313756659627;-0.00027289631543681;0.854411602020264;1.11377811431885;0.300014972686768;0.00341662764549255;-0.00150763569399714;-0.00033411817275919;0.897559404373169;0.128401353955269;0.300013571977615;-0.00298842391930521;-0.00319638894870877;-0.000369357381714508
